,book_id,author_id
14815,12887497,[338705.0]
14816,12888138,[5277290.0]
14817,12891034,[1378521.0]
14818,12891107,[4721536.0]
14819,12891111,[4721536.0]
14820,12891555,[5278088.0]
14821,12893536,[5140626.0]
14822,12893742,[15872.0]
14823,12894834,[346732.0]
14824,12895386,[5131305.0]
14825,12899180,[27379.0]
14826,12899734,[131208.0]
14827,12900491,[48192.0]
14828,12900806,[5280531.0]
14829,12901365,[5005267.0]
14830,12902131,[21911.0]
14831,12905437,[3449368.0]
14832,12905462,[5281726.0]
14833,12905583,[4517253.0]
14834,12907355,[267687.0]
14835,12908877,[3353516.0]
14836,12908993,"[4428.0, 2889695.0]"
14837,12910751,"[3849415.0, 2580449.0]"
14838,12912387,[5244595.0]
14839,12912519,[4651111.0]
14840,12922874,[5228940.0]
14841,12923534,[3100200.0]
14842,12924153,[17082.0]
14843,12924261,[225033.0]
14844,12924288,[5073459.0]
14845,12924307,[164576.0]
14846,12924326,[94868.0]
14847,12924371,[1654.0]
14848,12924379,[5816.0]
14849,12924415,[183495.0]
14850,12924419,[145926.0]
14851,12924426,[1164105.0]
14852,12925063,[5286855.0]
14853,12925140,[27140.0]
14854,12925173,[15292.0]
14855,12925178,[3187114.0]
14856,12925333,[456208.0]
14857,12925395,[12350.0]
14858,12925631,[137386.0]
14859,12925656,[5323170.0]
14860,12926132,[49177.0]
14861,12926767,[1691206.0]
14862,12926807,"[5287305.0, 2059176.0]"
14863,12927528,[3112090.0]
14864,12928703,[5227963.0]
14865,12930172,[137902.0]
14866,12930909,[5288442.0]
14867,12933386,[777375.0]
14868,12933542,[5028484.0]
14869,12933942,[78111.0]
14870,12934676,[4774430.0]
14871,12935433,[2168689.0]
14872,12937427,[10317.0]
14873,12937491,[4949972.0]
14874,12938278,[4416438.0]
14875,12938767,[4665536.0]
14876,12939581,[15292.0]
14877,12939838,[6234.0]
14878,12940394,[90340.0]
14879,12941033,[25027.0]
14880,12943505,[3849415.0]
14881,12944651,[17152.0]
14882,12947735,[1080585.0]
14883,12947743,[4427603.0]
14884,12947792,[48206.0]
14885,12950372,[4126827.0]
14886,12951328,[153703.0]
14887,12952129,[8476.0]
14888,12953903,[5294897.0]
14889,12954620,"[5295120.0, 38531.0]"
14890,12954989,[1635425.0]
14891,12955673,[2857412.0]
14892,12958034,[1857564.0]
14893,12958037,[1857564.0]
14894,12958042,[1857564.0]
14895,12958049,[1857564.0]
14896,12958067,"[324620.0, 2899437.0]"
14897,12958103,[2755160.0]
14898,12959086,"[15872.0, 13673487.0]"
14899,12959176,"[1441.0, 427839.0]"
14900,12959863,[2988212.0]
14901,12961248,[5234245.0]
14902,12961889,[5297892.0]
14903,12962037,[51167.0]
14904,12962374,[5171573.0]
14905,12963116,[1127619.0]
14906,12963277,[2916205.0]
14907,12964268,[5298677.0]
14908,12964324,[150038.0]
14909,12964326,[4353097.0]
14910,12964966,[5298949.0]
14911,12968299,[4107194.0]
14912,12968407,[3436661.0]
14913,12969560,"[418792.0, 4411007.0]"
14914,12969596,"[3115036.0, 653688.0]"
14915,12970063,[110153.0]
14916,12970066,[1259835.0]
14917,12970162,[15890.0]
14918,12970510,[5179624.0]
14919,12970580,"[1221698.0, 860368.0]"
14920,12970812,[5265741.0]
14921,12971616,[3380908.0]
14922,12971630,[4718186.0]
14923,12971637,[1797360.0]
14924,12971641,"[4416306.0, 1132755.0]"
14925,12971643,[241301.0]
14926,12971662,[386853.0]
14927,12971665,"[5157472.0, 16869409.0]"
14928,12971669,[2988389.0]
14929,12971670,"[8685.0, 8691.0, 1067630.0]"
14930,12972663,[11654.0]
14931,12972685,[745284.0]
14932,12973281,[125308.0]
14933,12973648,[656983.0]
14934,12974095,[15872.0]
14935,12974280,[8685.0]
14936,12974372,[105839.0]
14937,12976678,[1654.0]
14938,12977172,[4629194.0]
14939,12978730,"[8347.0, 31321.0]"
14940,12979337,[4721318.0]
14941,12979788,[4689503.0]
14942,12980161,[2958157.0]
14943,12980966,[5108885.0]
14944,12981174,[37613.0]
14945,12982059,[3152411.0]
14946,12982158,[3389.0]
14947,12982439,[83291.0]
14948,12983100,[4890182.0]
14949,12983701,[5305353.0]
14950,12985143,[4124788.0]
14951,12986169,[4074044.0]
14952,12986492,[4175419.0]
14953,12987033,[16309509.0]
14954,12987118,[4707967.0]
14955,12987245,[32912.0]
14956,12987423,[2868678.0]
14957,12987853,[27140.0]
14958,12988002,[2946451.0]
14959,12988004,[833687.0]
14960,12988016,[4428.0]
14961,12988019,[2846074.0]
14962,12988047,"[794450.0, 66595.0]"
14963,12988074,[345572.0]
14964,12988101,[3169806.0]
14965,12988478,[2503028.0]
14966,12989106,[27206.0]
14967,12989115,[4601855.0]
14968,12989424,[4317450.0]
14969,12990947,"[2384.0, 334840.0]"
14970,12993570,[3095890.0]
14971,12993580,[191748.0]
14972,12993848,"[2789878.0, 4636983.0, 7579477.0]"
14973,12993852,"[723801.0, 10746.0, 8988.0, 21748.0, 2922003.0, 15292.0, 9756.0, 41942.0, 17060.0]"
14974,12993862,[2789878.0]
14975,12993867,"[2789878.0, 1411091.0]"
14976,12995284,[3406550.0]
14977,12996931,[588743.0]
14978,12998980,"[370361.0, 3911856.0]"
14979,13000535,[3290920.0]
14980,13001274,[4432.0]
14981,13003088,[2847542.0]
14982,13003102,"[1654.0, 20295.0]"
14983,13003421,[1141209.0]
14984,13003565,[34049.0]
14985,13004491,[48206.0]
14986,13004927,[17060.0]
14987,13005731,[5313027.0]
14988,13007263,[4721318.0]
14989,13007632,[276660.0]
14990,13008049,"[580315.0, 3144008.0]"
14991,13008385,[3522214.0]
14992,13010310,[5314499.0]
14993,13010376,[5152709.0]
14994,13010571,"[999289.0, 843234.0]"
14995,13011252,[5314867.0]
14996,13011828,[5227552.0]
14997,13012071,[2847542.0]
14998,13012603,[2274221.0]
14999,13012638,[3180076.0]
15000,13013864,[142270.0]
15001,13014414,[3406550.0]
15002,13014543,[5312381.0]
15003,13016839,[153738.0]
15004,13017569,[4372737.0]
15005,13018395,[4428962.0]
15006,13018514,[2964564.0]
15007,13019704,[1051591.0]
15008,13019841,[4443809.0]
15009,13020111,[100979.0]
15010,13021366,[3111338.0]
15011,13022711,"[17015.0, 17010.0]"
15012,13023039,[46540.0]
15013,13023379,[2905297.0]
15014,13023410,[5319212.0]
15015,13024138,[5244611.0]
15016,13024331,[46976.0]
15017,13024589,[4601855.0]
15018,13024972,[4124788.0]
15019,13026356,[2741432.0]
15020,13026804,[3471272.0]
15021,13029036,[5321218.0]
15022,13031257,[1025280.0]
15023,13031380,"[5321960.0, 5392744.0]"
15024,13033924,[5322850.0]
15025,13033947,[510991.0]
15026,13033955,"[102143.0, 804399.0, 2943202.0]"
15027,13034113,[5322924.0]
15028,13034561,[3404577.0]
15029,13034956,[2740668.0]
15030,13035325,"[2988406.0, 1411091.0]"
15031,13037538,[5324198.0]
15032,13037542,[18880.0]
15033,13037566,[1938234.0]
15034,13037689,[3342174.0]
15035,13038786,[5137209.0]
15036,13038833,[31232.0]
15037,13040826,[20248.0]
15038,13041606,[3406550.0]
15039,13042766,[3491812.0]
15040,13043180,[4116488.0]
15041,13046692,[27379.0]
15042,13047090,[4476934.0]
15043,13047567,[370361.0]
15044,13048093,[5278438.0]
15045,13048895,"[4446680.0, 2937735.0, 4446038.0, 5328364.0, 5185939.0, 4763727.0, 919348.0, 1077918.0, 4287334.0, 4170995.0, 5328369.0, 5328370.0, 4890077.0, 1996169.0, 5328371.0]"
15046,13049069,[293603.0]
15047,13049260,[4899523.0]
15048,13049338,[20850.0]
15049,13049688,[3194936.0]
15050,13049897,[3497970.0]
15051,13049981,[3290920.0]
15052,13050840,[21748.0]
15053,13050865,[4983102.0]
15054,13051265,[4764.0]
15055,13051355,[1136158.0]
15056,13052105,[4201.0]
15057,13052452,[5329790.0]
15058,13055677,[3471272.0]
15059,13056511,[696372.0]
15060,13056723,[2184228.0]
15061,13056767,[14219.0]
15062,13056868,[99117.0]
15063,13057003,[4086715.0]
15064,13057047,[1228621.0]
15065,13057150,[375143.0]
15066,13057436,[468945.0]
15067,13057750,[4721536.0]
15068,13057774,"[131337.0, 108173.0, 8694.0, 106.0, 24902.0, 4088550.0, 4766.0, 510191.0, 6464383.0, 375827.0, 24.0, 5117618.0, 4025590.0, 1088074.0, 7601.0, 902641.0, 5989.0, 1221698.0, 11890.0, 27206.0, 24901.0, 8685.0, 874602.0, 277536.0]"
15069,13057977,[19305.0]
15070,13060608,[4308706.0]
15071,13060609,[38531.0]
15072,13060700,[5183827.0]
15073,13061289,[4785031.0]
15074,13061500,[11654.0]
15075,13062080,[345630.0]
15076,13062413,"[4637539.0, 1065493.0]"
15077,13062645,[5130924.0]
15078,13062655,[2951209.0]
15079,13062713,[5333703.0]
15080,13063813,[4124788.0]
15081,13063825,[4522335.0]
15082,13063912,"[4370565.0, 123344.0]"
15083,13064233,[5331983.0]
15084,13065962,[5295520.0]
15085,13067404,[5314630.0]
15086,13068409,"[7031278.0, 2899437.0]"
15087,13069014,"[5607899.0, 5607900.0]"
15088,13069372,[5335920.0]
15089,13069874,[3961.0]
15090,13074442,[336058.0]
15091,13074999,[4417841.0]
15092,13075659,[6259.0]
15093,13077542,[4086715.0]
15094,13077588,[153732.0]
15095,13078298,[45315.0]
15096,13078869,"[2789878.0, 4682198.0]"
15097,13079147,[4430.0]
15098,13079544,[7235297.0]
15099,13081309,[1802330.0]
15100,13083038,[3389.0]
15101,13083063,[3389.0]
15102,13085374,[4116488.0]
15103,13085609,"[6579126.0, 460870.0, 1000381.0]"
15104,13086546,[4966012.0]
15105,13086835,"[10896.0, 73234.0]"
15106,13087212,[5342474.0]
15107,13087704,[117339.0]
15108,13087982,[346732.0]
15109,13090825,[4755336.0]
15110,13091829,[3387293.0]
15111,13091999,[3097905.0]
15112,13092515,[5344384.0]
15113,13092528,[4824952.0]
15114,13092652,[3429117.0]
15115,13092963,[823146.0]
15116,13093165,[1332605.0]
15117,13093629,"[2789878.0, 4682198.0]"
15118,13094607,[5345162.0]
15119,13095857,[4409769.0]
15120,13096135,[4191700.0]
15121,13096191,"[42122.0, 212788.0]"
15122,13096218,[2444658.0]
15123,13096596,[3219496.0]
15124,13097596,[4175419.0]
15125,13097681,[4996736.0]
15126,13097686,[346732.0]
15127,13099180,"[26.0, 1948907.0]"
15128,13099703,[5133625.0]
15129,13100315,"[2936493.0, 123344.0, 2714501.0]"
15130,13101468,[1221698.0]
15131,13102039,[3101058.0]
15132,13104080,[4637539.0]
15133,13104964,[357601.0]
15134,13105929,[3380908.0]
15135,13107963,[24009.0]
15136,13108221,[17152.0]
15137,13108754,[4167378.0]
15138,13109207,[6779.0]
15139,13109291,[25307.0]
15140,13109352,[17059.0]
15141,13109354,"[54856.0, 1109616.0, 11214.0]"
15142,13110537,[3023842.0]
15143,13110654,[48190.0]
15144,13110891,"[4719838.0, 5351025.0]"
15145,13112921,[5351849.0]
15146,13113057,[28375.0]
15147,13115184,[27528.0]
15148,13115995,[4384465.0]
15149,13116022,[4814169.0]
15150,13118885,[1301649.0]
15151,13119263,[4875977.0]
15152,13119649,[1221698.0]
15153,13119986,[48190.0]
15154,13120121,[3427995.0]
15155,13120273,[3131402.0]
15156,13121244,[11047.0]
15157,13121784,[4984923.0]
15158,13121817,[5355031.0]
15159,13124003,[1067608.0]
15160,13124125,[4108184.0]
15161,13124584,[445303.0]
15162,13125234,[669810.0]
15163,13125960,[3112212.0]
15164,13126214,[1847256.0]
15165,13127397,[4323055.0]
15166,13129136,[1074989.0]
15167,13129274,"[56352.0, 1221698.0, 4682018.0, 4798562.0, 1448.0, 338705.0, 4356849.0, 50408.0, 2768002.0, 20433.0, 27167.0, 27528.0, 240708.0, 24902.0, 12581.0, 14454.0, 126765.0, 2917920.0, 42127.0, 110206.0, 1067608.0, 19305.0, 20295.0, 57814.0, 128037.0, 34429.0, 277536.0, 2526.0, 588356.0, 25376.0, 110153.0, 24901.0]"
15168,13130275,[580315.0]
15169,13130788,[26878.0]
15170,13131080,"[2614.0, 5374995.0]"
15171,13131693,"[7128.0, 5106204.0]"
15172,13131931,[876401.0]
15173,13132237,[5355675.0]
15174,13133307,"[5791.0, 44736.0, 4423545.0, 4370909.0, 2976694.0, 393249.0, 432320.0, 12718.0, 563121.0, 4423546.0, 4423547.0, 43587.0, 144334.0, 140042.0, 3039826.0, 6477800.0, 2782636.0, 4423550.0, 4423551.0, 73423.0]"
15175,13134437,[5341919.0]
15176,13135235,"[9346.0, 21517.0]"
15177,13135293,[34049.0]
15178,13135342,[5791.0]
15179,13136581,"[7581.0, 4870718.0]"
15180,13136967,[5359732.0]
15181,13139100,[5184237.0]
15182,13139452,[5360651.0]
15183,13139589,[2310121.0]
15184,13141567,[1213825.0]
15185,13143456,[1111602.0]
15186,13144469,[1221698.0]
15187,13146312,[767547.0]
15188,13147230,"[1654.0, 20295.0]"
15189,13147786,[4558309.0]
15190,13148139,[164187.0]
15191,13148184,"[357601.0, 4619564.0, 1144378.0]"
15192,13149204,[6268.0]
15193,13149420,[1330287.0]
15194,13151638,[26546.0]
15195,13153953,[1654.0]
15196,13154202,[2765617.0]
15197,13154387,[2918731.0]
15198,13154568,[9355.0]
15199,13154571,[7742.0]
15200,13154933,[9355.0]
15201,13155183,[3389.0]
15202,13155477,"[5244478.0, 150134.0]"
15203,13155987,"[346732.0, 579648.0]"
15204,13157246,[37557.0]
15205,13157446,[3041100.0]
15206,13159052,[463914.0]
15207,13159395,[5203044.0]
15208,13159540,[4524507.0]
15209,13159888,[3046613.0]
15210,13160289,[1365342.0]
15211,13160327,"[144690.0, 3084485.0]"
15212,13160434,[5367387.0]
15213,13160523,[3395248.0]
15214,13162223,[5368048.0]
15215,13163248,[2922003.0]
15216,13166650,[5069496.0]
15217,13167056,[346732.0]
15218,13167096,"[4522.0, 27209.0, 52050.0, 823146.0, 72451.0, 4467098.0, 40383.0, 51518.0, 27140.0, 4479170.0, 5610950.0, 97136.0, 2129854.0, 2444658.0, 33773.0, 63807.0, 48557.0, 589.0, 16560.0, 6565839.0, 18841.0, 41942.0]"
15219,13167769,[3143458.0]
15220,13167775,[644349.0]
15221,13167808,[20936.0]
15222,13168217,"[2789878.0, 4682198.0]"
15223,13169857,"[6252.0, 28709.0, 2831771.0]"
15224,13170035,[3020684.0]
15225,13173379,[5371078.0]
15226,13175466,[5198413.0]
15227,13175692,[9494.0]
15228,13177385,"[3418840.0, 11889.0, 5372461.0, 24.0, 5372462.0, 338705.0, 529597.0, 4133755.0, 3271265.0, 4094532.0, 265279.0, 5372463.0, 125883.0, 4147012.0, 27528.0, 5372464.0, 5767815.0, 7733195.0]"
15229,13180484,[5373614.0]
15230,13181683,[8185168.0]
15231,13181901,[4042181.0]
15232,13182274,[5374297.0]
15233,13182495,"[5357448.0, 3849556.0]"
15234,13182968,[969638.0]
15235,13183510,[5596285.0]
15236,13183512,[5596285.0]
15237,13183545,"[3091065.0, 1411091.0]"
15238,13183547,"[3091065.0, 1411091.0]"
15239,13183554,"[5502630.0, 7448765.0]"
15240,13183556,"[5502630.0, 7448765.0]"
15241,13183921,[3000519.0]
15242,13184223,[4574107.0]
15243,13184403,"[5375087.0, 5375088.0]"
15244,13184962,[5390266.0]
15245,13187162,[5376046.0]
15246,13202110,"[108693.0, 214134.0]"
15247,13206760,[4684322.0]
15248,13206828,[4684322.0]
15249,13206900,[4684322.0]
15250,13209542,[5381542.0]
15251,13209618,[2891665.0]
15252,13211685,[5008398.0]
15253,13221027,[99650.0]
15254,13221028,[6206.0]
15255,13223132,[150038.0]
15256,13223532,[4971535.0]
15257,13224118,[5386594.0]
15258,13224793,[4718186.0]
15259,13226173,"[150038.0, 7741274.0]"
15260,13226194,[4890182.0]
15261,13226817,[340054.0]
15262,13227027,[10333.0]
15263,13227064,[5387551.0]
15264,13227445,[1023510.0]
15265,13227699,"[13390.0, 3874635.0, 66700.0, 5209023.0, 23001.0, 32278.0, 16939.0, 52310.0, 715521.0, 88014.0, 18253.0, 346732.0, 19472.0, 4798562.0, 13026.0, 23069.0, 5989.0, 52752.0, 58856.0, 19305.0, 14454.0]"
15266,13228149,[491707.0]
15267,13228487,[374504.0]
15268,13232892,[1111511.0]
15269,13233397,[1532873.0]
15270,13233726,[5074162.0]
15271,13234408,[25027.0]
15272,13234487,[4400405.0]
15273,13237492,[2895111.0]
15274,13238691,[410951.0]
15275,13239822,[815259.0]
15276,13240202,[2909124.0]
15277,13241066,[103359.0]
15278,13241659,[17054.0]
15279,13242304,[26796.0]
15280,13244372,[5393357.0]
15281,13244718,[4432.0]
15282,13246018,[1370283.0]
15283,13246626,[5234245.0]
15284,13246736,[4086715.0]
15285,13249204,[47287.0]
15286,13249366,[58.0]
15287,13250486,[4077598.0]
15288,13250774,"[346732.0, 579648.0]"
15289,13251805,[5235537.0]
15290,13253102,[346732.0]
15291,13253160,[346732.0]
15292,13253994,[645118.0]
15293,13257637,[15987.0]
15294,13257978,[505695.0]
15295,13258964,[172152.0]
15296,13259034,"[18967.0, 104179.0, 1156431.0]"
15297,13259261,[1630.0]
15298,13259637,[2129854.0]
15299,13259652,[10517.0]
15300,13259855,[380770.0]
15301,13260060,[7710.0]
15302,13260130,[580315.0]
15303,13260196,[121825.0]
15304,13260260,[1136158.0]
15305,13260515,[4949972.0]
15306,13260521,[14617.0]
15307,13260524,[1074989.0]
15308,13260544,[428662.0]
15309,13260586,[1441847.0]
15310,13260649,[2755160.0]
15311,13260668,[5265998.0]
15312,13260670,[5265998.0]
15313,13260739,[19564.0]
15314,13260802,[5416090.0]
15315,13261372,[30819.0]
15316,13262764,[2949152.0]
15317,13262782,"[56352.0, 119848.0, 119830.0, 8347.0, 25422.0, 8185168.0, 8694.0, 1221698.0, 24901.0, 11889.0, 24.0, 25.0, 121364.0, 126765.0, 26878.0, 5989.0, 10746.0, 1067608.0, 277536.0]"
15318,13262797,[4766257.0]
15319,13263764,[4575301.0]
15320,13264490,[5753326.0]
15321,13264701,[150038.0]
15322,13265092,[9629.0]
15323,13265293,[60478.0]
15324,13265572,[5294594.0]
15325,13267654,[5069496.0]
15326,13269570,[2669754.0]
15327,13271555,[5038699.0]
15328,13272633,"[2891665.0, 184638.0, 4956542.0]"
15329,13272713,[5402447.0]
15330,13273621,"[5640137.0, 5757399.0, 54124.0, 5757400.0]"
15331,13273777,"[11889.0, 286382.0, 436308.0, 712655.0, 49675.0, 405334.0]"
15332,13274082,[849723.0]
15333,13274737,[362654.0]
15334,13275209,[223600.0]
15335,13275750,[346732.0]
15336,13275818,[1000381.0]
15337,13277796,"[21489.0, 380596.0]"
15338,13278166,[9494.0]
15339,13278242,[4388953.0]
15340,13279499,[4370565.0]
15341,13279692,[5404616.0]
15342,13279700,[466494.0]
15343,13279716,[5769441.0]
15344,13280098,[1025498.0]
15345,13281226,[4921525.0]
15346,13281368,[45315.0]
15347,13281637,[5286855.0]
15348,13284052,[5406182.0]
15349,13284272,"[346732.0, 6574016.0]"
15350,13284283,"[13557729.0, 346732.0, 2924855.0]"
15351,13287308,[941567.0]
15352,13294746,[5354958.0]
15353,13298628,[4163056.0]
15354,13310549,[48192.0]
15355,13310624,"[17015.0, 48192.0]"
15356,13310805,[3380908.0]
15357,13316241,[4983109.0]
15358,13316252,[96375.0]
15359,13316328,[4432.0]
15360,13322609,[5413207.0]
15361,13323039,[4493935.0]
15362,13325005,[4201.0]
15363,13325869,"[3187904.0, 2780539.0]"
15364,13326372,[5237606.0]
15365,13327018,[4904826.0]
15366,13329252,"[6296.0, 8996.0, 3472.0, 3371.0, 7415.0, 1221698.0, 88506.0, 3502.0, 24902.0, 3504.0, 498072.0, 1630.0, 350494.0, 12535.0, 207766.0, 33271.0, 16560.0, 22475.0, 12851.0, 5244478.0, 18253.0, 992286.0, 11508.0, 372976.0, 221608.0, 1245113.0, 257118.0]"
15367,13329738,"[5415687.0, 5415688.0, 346732.0]"
15368,13330100,[5402447.0]
15369,13330785,[346732.0]
15370,13330913,[7581.0]
15371,13330943,[4370565.0]
15372,13331044,[4108184.0]
15373,13332528,[4576191.0]
15374,13334934,[4984399.0]
15375,13337255,"[2503028.0, 2995869.0]"
15376,13337715,[346732.0]
15377,13337716,[346732.0]
15378,13338730,[5157083.0]
15379,13339767,[7025.0]
15380,13340658,[5419377.0]
15381,13342813,[136127.0]
15382,13343283,[5403927.0]
15383,13343752,[32590.0]
15384,13348320,[5421861.0]
15385,13349556,[5422230.0]
15386,13349742,[5240334.0]
15387,13350732,[5282280.0]
15388,13351300,[3524215.0]
15389,13354420,[34765.0]
15390,13355017,[3353667.0]
15391,13355451,[346732.0]
15392,13355781,[5170812.0]
15393,13356163,[179162.0]
15394,13356208,[36122.0]
15395,13356675,[874602.0]
15396,13356686,[874602.0]
15397,13356690,[811.0]
15398,13356705,"[656983.0, 9545.0]"
15399,13356706,[656983.0]
15400,13356707,[656983.0]
15401,13356708,[656983.0]
15402,13361336,[580315.0]
15403,13361776,"[38550.0, 8435196.0]"
15404,13362094,[4882841.0]
15405,13362536,[4476934.0]
15406,13365532,[3041100.0]
15407,13367329,"[4430487.0, 336011.0]"
15408,13369595,"[815.0, 221645.0]"
15409,13370523,[5429309.0]
15410,13371258,"[17015.0, 17010.0]"
15411,13372368,[25422.0]
15412,13372875,[5430216.0]
15413,13373170,[5424285.0]
15414,13373791,[355223.0]
15415,13374661,[760553.0]
15416,13375675,[30819.0]
15417,13375677,[30819.0]
15418,13377935,[4671502.0]
15419,13378361,[5432032.0]
15420,13378513,[4097828.0]
15421,13378519,[4097828.0]
15422,13378876,[1451404.0]
15423,13380221,"[381166.0, 11672.0, 337207.0]"
15424,13380480,"[4430.0, 1383797.0]"
15425,13380664,"[3780.0, 95190.0]"
15426,13380680,[5432887.0]
15427,13382321,"[3389.0, 19365.0]"
15428,13383074,[13733.0]
15429,13383122,[13733.0]
15430,13383130,[3486415.0]
15431,13385877,"[1373880.0, 163934.0]"
15432,13389182,[324620.0]
15433,13389231,[588743.0]
15434,13389546,[4971535.0]
15435,13390709,[5437013.0]
15436,13393471,"[346732.0, 579648.0]"
15437,13394182,[5309942.0]
15438,13395504,[5438808.0]
15439,13397978,"[4719838.0, 5351025.0]"
15440,13398025,"[4719838.0, 5351025.0]"
15441,13400139,[3035791.0]
15442,13402805,[277536.0]
15443,13403217,[2868678.0]
15444,13405671,[588743.0]
15445,13406329,[767547.0]
15446,13406959,"[316632.0, 3303278.0]"
15447,13408586,"[32349.0, 25334.0]"
15448,13409145,[3484883.0]
15449,13409405,[24009.0]
15450,13409499,[123719.0]
15451,13409513,[3849415.0]
15452,13410013,[3464665.0]
15453,13411245,[5444795.0]
15454,13411612,[3415819.0]
15455,13411684,[4175419.0]
15456,13411788,[5382939.0]
15457,13411799,[5442570.0]
15458,13411825,[5073330.0]
15459,13411920,[28550.0]
15460,13411964,[5445166.0]
15461,13412018,[5445209.0]
15462,13412078,"[5791.0, 43587.0, 563121.0, 12718.0, 2782636.0, 73423.0, 4423551.0, 4423547.0, 4423550.0, 144334.0, 4370909.0, 4423546.0, 3039826.0, 140042.0, 393249.0, 44736.0, 432320.0, 2976694.0, 4423545.0, 4423549.0]"
15463,13412557,[4443809.0]
15464,13412943,[5278438.0]
15465,13412960,[5044405.0]
15466,13413589,[40563.0]
15467,13414055,[15292.0]
15468,13414128,[4077598.0]
15469,13414149,"[46138.0, 46137.0, 19305.0, 3400079.0, 110206.0, 24.0, 8125999.0, 52320.0, 108173.0, 86475.0, 1207458.0, 1651952.0, 91717.0, 4022202.0, 338705.0, 11889.0, 36175.0, 5989.0, 7025.0, 8694.0, 11890.0]"
15470,13414506,[5772158.0]
15471,13414545,[34765.0]
15472,13414569,[656983.0]
15473,13414615,[19391.0]
15474,13414674,[2546.0]
15475,13414791,"[4414255.0, 2978188.0]"
15476,13414814,"[190110.0, 55869.0]"
15477,13414829,[4094048.0]
15478,13414835,[5446913.0]
15479,13414875,[3342342.0]
15480,13414964,"[519824.0, 848968.0]"
15481,13415723,[106.0]
15482,13415915,[5447353.0]
15483,13416236,[4154802.0]
15484,13416481,[5020443.0]
15485,13416697,[1180263.0]
15486,13416853,[5447836.0]
15487,13417066,"[57858.0, 1656.0]"
15488,13417737,[5448225.0]
15489,13417946,[4464118.0]
15490,13418329,"[1654.0, 1221698.0]"
15491,13418380,[346732.0]
15492,13418583,[588329.0]
15493,13418802,[71688.0]
15494,13418951,[4175419.0]
15495,13418976,"[71688.0, 3093275.0]"
15496,13419139,[74488.0]
15497,13419794,[4717601.0]
15498,13420494,[5451511.0]
15499,13420904,[102987.0]
15500,13421146,"[298438.0, 25355.0, 5333638.0]"
15501,13421230,[835348.0]
15502,13422422,[3439922.0]
15503,13422426,[4989166.0]
15504,13422432,[5471774.0]
15505,13422727,[346732.0]
15506,13422774,"[1136158.0, 748787.0]"
15507,13423121,[2980339.0]
15508,13423214,[4261985.0]
15509,13423229,[5458573.0]
15510,13423265,[4416438.0]
15511,13423346,[4649677.0]
15512,13423390,[177305.0]
15513,13423867,[963528.0]
15514,13424935,[7717.0]
15515,13425130,[5560132.0]
15516,13425149,[5565007.0]
15517,13425406,"[4384465.0, 4618495.0]"
15518,13425505,"[1654.0, 20295.0, 2900346.0]"
15519,13425797,[4528793.0]
15520,13426056,[4374349.0]
15521,13429646,[4239539.0]
15522,13429654,[656983.0]
15523,13432143,[4121337.0]
15524,13432219,[5582891.0]
15525,13432327,[1330292.0]
15526,13432620,[5437976.0]
15527,13435619,"[1330292.0, 1004238.0]"
15528,13435888,[874602.0]
15529,13436345,"[6533864.0, 5607896.0, 5607897.0]"
15530,13436365,[53793.0]
15531,13437141,[5321960.0]
15532,13438525,[5610529.0]
15533,13438677,"[2936493.0, 2738900.0]"
15534,13442031,[4785031.0]
15535,13445008,[5616191.0]
15536,13445306,[5265998.0]
15537,13446343,[5047249.0]
15538,13446529,[4573983.0]
15539,13446612,[9494.0]
15540,13447190,[30279.0]
15541,13447670,[5406978.0]
15542,13448434,"[7941.0, 76423.0]"
15543,13448689,"[45315.0, 44554.0, 4498764.0, 3283712.0]"
15544,13449244,[4938797.0]
15545,13449677,[3251728.0]
15546,13449693,[1330292.0]
15547,13449934,[2995873.0]
15548,13450043,[4167378.0]
15549,13450181,"[14740341.0, 4216062.0]"
15550,13450223,[5622645.0]
15551,13450339,[4428.0]
15552,13450454,[823146.0]
15553,13450478,[5392304.0]
15554,13450678,"[4175419.0, 334840.0]"
15555,13451182,[4610078.0]
15556,13451210,[6914204.0]
15557,13451546,[3046613.0]
15558,13451641,[5429635.0]
15559,13451854,[3397290.0]
15560,13451906,[415967.0]
15561,13452375,[38550.0]
15562,13452531,[684067.0]
15563,13453604,[5130837.0]
15564,13454731,[4730698.0]
15565,13455189,[2905789.0]
15566,13455417,[2357.0]
15567,13455485,"[945430.0, 2738900.0]"
15568,13455504,[93220.0]
15569,13455513,[5626120.0]
15570,13455534,[27498.0]
15571,13455553,[5626138.0]
15572,13455568,[146986.0]
15573,13455572,[4835790.0]
15574,13455782,[4637539.0]
15575,13456081,[4493935.0]
15576,13456414,[42414.0]
15577,13457300,[4946569.0]
15578,13457309,[4946569.0]
15579,13457458,[1563059.0]
15580,13458800,[83308.0]
15581,13459072,[9753.0]
15582,13459107,[9753.0]
15583,13459547,[17054.0]
15584,13459678,[119755.0]
15585,13466202,[5753331.0]
15586,13477883,[137902.0]
15587,13477921,[42550.0]
15588,13478247,[5726831.0]
15589,13479179,[3387285.0]
15590,13479530,"[12076.0, 254412.0]"
15591,13479773,[5020443.0]
15592,13480259,[26878.0]
15593,13480291,[1000381.0]
15594,13482259,[5091902.0]
15595,13482750,[5752145.0]
15596,13483201,[5752359.0]
15597,13483233,[1152263.0]
15598,13483340,[5329790.0]
